gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
2417508602,3942a8dc-9f01-420d-a829-01675dc01c73,5448975,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,,SPECIES,Mitrastemon yamamotoi (Makino) Makino,Mitrastemon yamamotoi,,CN,,台湾,PRESENT,,a2fa5b68-3ebf-4845-abc5-f456d251386f,22.65,120.46,,,,,,,34700,,,1995,3941101,3941101,PRESERVED_SPECIMEN,PE,,01555699,,,,CC_BY_4_0,,Kuang-Yuh Wang et al.,,,45176.5737,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_COORDINATE_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2283128770,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/28084663,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,yamamotoi,VARIETY,Mitrastemon yamamotoi var. yamamotoi,Mitrastemon yamamotoi yamamotoi,,TW,,Taiwan,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,22.601332,120.703158,30258,,,,,,43492.46944,27,1,2019,7448687,3941101,HUMAN_OBSERVATION,iNaturalist,Observations,28084663,,楊富鈞,43648.92036,CC_BY_4_0,楊富鈞,楊富鈞,,,45233.5237,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2013016505,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/21014509,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,kanehirai,VARIETY,Mitrastemon yamamotoi var. kanehirai (Yamam.) Makino,Mitrastemon yamamotoi kanehirai,,TW,,Taiwan,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,23.845549,120.83684,30133,,,,,,43058.509,19,11,2017,8021762,3941101,HUMAN_OBSERVATION,iNaturalist,Observations,21014509,,鄭子琪,43531.14358,CC_BY_NC_4_0,鄭子琪,鄭子琪,,,45233.49659,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1990511359,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/19671766,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,kanehirai,VARIETY,Mitrastemon yamamotoi var. kanehirai (Yamam.) Makino,Mitrastemon yamamotoi kanehirai,,TW,,Taiwan,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,23.970665,120.939824,30133,,,,,,43381.50069,8,10,2018,8021762,3941101,HUMAN_OBSERVATION,iNaturalist,Observations,19671766,,尹若宇,43481.34323,CC_BY_NC_4_0,尹若宇,尹若宇,,,45233.49659,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1990473517,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/19570424,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,yamamotoi,VARIETY,Mitrastemon yamamotoi var. yamamotoi,Mitrastemon yamamotoi yamamotoi,,TW,,Taiwan,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,23.402663,120.616116,30175,,,,,,43476.41684,11,1,2019,7448687,3941101,HUMAN_OBSERVATION,iNaturalist,Observations,19570424,,windport,43476.59958,CC_BY_NC_4_0,windport,windport,,,45233.49649,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1912800129,eb7681c5-5c9c-4e28-954f-f328991c7004,TAIF:PLANT:257585:1:1:30648,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,,SPECIES,Mitrastemon kawasasakii Hayata,Mitrastemon kawa-sasakii Hayata,,,(Location unknown),,PRESENT,,898ba450-1627-11df-bd84-b8a03c50a862,,,,,,,,,,,,,5733704,3941101,PRESERVED_SPECIMEN,TAIF,PLANT,30648,s. n.,,,CC_BY_NC_4_0,TAIF,(unknown),,,45176.82098,,COUNTRY_INVALID;TAXON_MATCH_FUZZY;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1898847288,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/8928370,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,kanehirai,VARIETY,Mitrastemon yamamotoi var. kanehirai (Yamam.) Makino,Mitrastemon yamamotoi kanehirai,,TW,,Taiwan,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,23.811468,120.820539,30133,,,,,,43064.65279,25,11,2017,8021762,3941101,HUMAN_OBSERVATION,iNaturalist,Observations,8928370,,Cheng-Tao Lin,43064.56084,CC_BY_4_0,Cheng-Tao Lin,Cheng-Tao Lin,,,45233.49645,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1883476174,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/14164063,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,kanehirai,VARIETY,Mitrastemon yamamotoi var. kanehirai (Yamam.) Makino,Mitrastemon yamamotoi kanehirai,,TW,,Taiwan,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,23.969122,120.941878,30133,,,,,,43058.51111,19,11,2017,8021762,3941101,HUMAN_OBSERVATION,iNaturalist,Observations,14164063,,筱蓁,43289.54771,CC_BY_NC_4_0,筱蓁,筱蓁,,,45233.49619,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1839278396,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/8859823,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,kanehirai,VARIETY,Mitrastemon yamamotoi var. kanehirai (Yamam.) Makino,Mitrastemon yamamotoi kanehirai,,TW,,Taiwan,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,23.952146,120.944713,30133,,,,,,43058.51863,19,11,2017,8021762,3941101,HUMAN_OBSERVATION,iNaturalist,Observations,8859823,,changlu,43059.18391,CC_BY_NC_4_0,changlu,changlu,,,45233.49587,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1838417676,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/4632274,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,,SPECIES,Mitrastemon yamamotoi (Makino) Makino,Mitrastemon yamamotoi,,TW,,Taiwan,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,23.859617,120.864457,30133,,,,,,42697.9061,23,11,2016,3941101,3941101,HUMAN_OBSERVATION,iNaturalist,Observations,4632274,,Amaël Borzée,42699.03215,CC_BY_NC_4_0,Amaël Borzée,Amaël Borzée,,,45233.49621,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1830660700,869b5244-f762-11e1-a439-00145eb45e9a,e7d4a9ae-f8b9-11e6-b7da-70e2840fc270,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,,SPECIES,Mitrastemma yamamotoi Makino,Mitrastemma yamamotoi Makino,,JP,,Pref. Kochi,PRESENT,,4fd82480-ea1c-11da-8db4-b8a03c50a862,,,,,,,,,36843,13,11,2000,7547470,3941101,PRESERVED_SPECIMEN,MBK,MBK,0166247,s.n.,,,CC_BY_4_0,,,,,45212.16789,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1830457592,8682e420-f762-11e1-a439-00145eb45e9a,e8111ee0-f8a8-11e6-b6ad-70e2840fc270,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,,SPECIES,Mitrastemon yamamotoi (Makino) Makino,Mitrastemon yamamotoi Makino,Makino,JP,,Kochi,PRESENT,,4fd82480-ea1c-11da-8db4-b8a03c50a862,,,,,,,,,20180,1,4,1955,3941101,3941101,PRESERVED_SPECIMEN,HYO,C,C1-198581,,,,CC_BY_4_0,,,,,45212.17032,,INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1829886772,95eebc5e-f762-11e1-a439-00145eb45e9a,16e02de2-f81d-11e6-a724-70e2840fc270,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,,SPECIES,Mitrastemon yamamotoi (Makino) Makino,Mitrastemon yamamotoi Makino,,JP,,Kagoshima Prefecture,PRESENT,,4fd82480-ea1c-11da-8db4-b8a03c50a862,,,,,,,,,27717,19,11,1975,3941101,3941101,PRESERVED_SPECIMEN,KPM,NA,KPM-NA0068371,,,,CC_BY_4_0,,,,,45213.53487,,INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1829886191,95eebc5e-f762-11e1-a439-00145eb45e9a,168d63d2-f81d-11e6-8a5c-70e2840fc270,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,,SPECIES,Mitrastemon yamamotoi (Makino) Makino,Mitrastemon yamamotoi Makino,,JP,,Kagoshima Prefecture,PRESENT,,4fd82480-ea1c-11da-8db4-b8a03c50a862,,,,,,,,,28097,3,12,1976,3941101,3941101,PRESERVED_SPECIMEN,KPM,NA,KPM-NA0078946,,,,CC_BY_4_0,,,,,45213.53488,,INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1829874270,95eebc5e-f762-11e1-a439-00145eb45e9a,0eea6c10-f81d-11e6-8630-70e2840fc270,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,,SPECIES,Mitrastemon yamamotoi (Makino) Makino,Mitrastemon yamamotoi Makino,,JP,,Kumamoto Prefecture,PRESENT,,4fd82480-ea1c-11da-8db4-b8a03c50a862,,,,,,,,,21916,1,1,1960,3941101,3941101,PRESERVED_SPECIMEN,KPM,NA,KPM-NA0003179,,,,CC_BY_4_0,,,,,45213.53506,,INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1829868539,95eebc5e-f762-11e1-a439-00145eb45e9a,0b7f20b6-f81d-11e6-9f0a-70e2840fc270,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,,SPECIES,Mitrastemon yamamotoi (Makino) Makino,Mitrastemon yamamotoi Makino,,JP,,Kagoshima Prefecture,PRESENT,,4fd82480-ea1c-11da-8db4-b8a03c50a862,,,,,,,,,28097,3,12,1976,3941101,3941101,PRESERVED_SPECIMEN,KPM,NA,KPM-NA0191943,,,,CC_BY_4_0,,,,,45213.53506,,INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1829840280,95eebc5e-f762-11e1-a439-00145eb45e9a,fca18174-f81c-11e6-a375-70e2840fc270,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,,SPECIES,Mitrastemon yamamotoi (Makino) Makino,Mitrastemon yamamotoi Makino,,JP,,Kagoshima Prefecture,PRESENT,,4fd82480-ea1c-11da-8db4-b8a03c50a862,,,,,,,,,27720,22,11,1975,3941101,3941101,PRESERVED_SPECIMEN,KPM,NA,KPM-NA0067587,,,,CC_BY_4_0,,,,,45213.53504,,INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1828774926,a58ff47c-b609-49c7-982a-7f0194b13472,8af1cb02-f8c0-11e6-8d02-70e2840fc270,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,,SPECIES,Mitrastemon yamamotoi (Makino) Makino,Mitrastemon yamamotoi,,JP,,Okinawa,PRESENT,,4fd82480-ea1c-11da-8db4-b8a03c50a862,,,,,,,,,38659,3,11,2005,3941101,3941101,PRESERVED_SPECIMEN,OPM,Sp,1801064,,,,CC_BY_4_0,,,,,45213.46374,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1828774280,a58ff47c-b609-49c7-982a-7f0194b13472,8ab8b0ec-f8c0-11e6-907d-70e2840fc270,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,,SPECIES,Mitrastemon yamamotoi (Makino) Makino,Mitrastemon yamamotoi Makino,Makino,JP,,Okinawa,PRESENT,,4fd82480-ea1c-11da-8db4-b8a03c50a862,,,,,,,,,37913,19,10,2003,3941101,3941101,PRESERVED_SPECIMEN,OPM,Sp,1800706,,,,CC_BY_4_0,,,,,45213.46375,,COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1822119454,eb7681c5-5c9c-4e28-954f-f328991c7004,TAIF:PLANT:340058:1:1:446364,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,,SPECIES,Mitrastemon kawasasakii Hayata,Mitrastemon kawa-sasakii Hayata,,TW,Mt. Talili,,PRESENT,,898ba450-1627-11df-bd84-b8a03c50a862,,,,,1300,100,,,41699,1,3,2014,5733704,3941101,PRESERVED_SPECIMEN,TAIF,PLANT,446364,6940,Tien-Chuan Hsu,,CC_BY_NC_4_0,TAIF,Tian-Chuan Hsu,,,45176.81756,,COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_FUZZY;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1822070576,eb7681c5-5c9c-4e28-954f-f328991c7004,TAIF:PLANT:300329:1:1:391422,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,,SPECIES,Mitrastemon kawasasakii Hayata,Mitrastemon kawa-sasakii Hayata,,TW,Smangus Ancient Trail,,PRESENT,,898ba450-1627-11df-bd84-b8a03c50a862,,,,,1600,100,,,41053,24,5,2012,5733704,3941101,PRESERVED_SPECIMEN,TAIF,PLANT,391422,5763,Tian-Chuan Hsu,,CC_BY_NC_4_0,TAIF,Tian-Chuan Hsu,,,45176.82835,,COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_FUZZY;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1822057157,eb7681c5-5c9c-4e28-954f-f328991c7004,TAIF:PLANT:288124:1:1:374603,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,,SPECIES,Mitrastemon yamamotoi (Makino) Makino,Mitrastemon yamamotoi Makino,,TW,Chinshuiying Ancient Trail,,PRESENT,,898ba450-1627-11df-bd84-b8a03c50a862,,,,,1400,0,,,40804,18,9,2011,3941101,3941101,PRESERVED_SPECIMEN,TAIF,PLANT,374603,4707,Tian-Chuan Hsu,,CC_BY_NC_4_0,TAIF,Tian-Chuan Hsu,,,45176.81585,,COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COUNTRY;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1822056540,eb7681c5-5c9c-4e28-954f-f328991c7004,TAIF:PLANT:287868:1:1:374525,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,kanehirai,VARIETY,Mitrastemon yamamotoi var. kanehirai (Yamam.) Makino,Mitrastemon yamamotoi Makino var. kanehirai (Yamamoto) Makino,,TW,Smangus Ancient Trail,,PRESENT,,898ba450-1627-11df-bd84-b8a03c50a862,,,,,1500,100,,,40796,10,9,2011,8021762,3941101,PRESERVED_SPECIMEN,TAIF,PLANT,374525,4621,Tian-Chuan Hsu,,CC_BY_NC_4_0,TAIF,Tian-Chuan Hsu,,,45176.8158,,COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COUNTRY;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1821963823,eb7681c5-5c9c-4e28-954f-f328991c7004,TAIF:PLANT:210184:1:1:282760,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,,SPECIES,Mitrastemon kanehirai Yamam.,Mitrastemon kanehirai Yamamoto,,TW,Mt. Chien,,PRESENT,,898ba450-1627-11df-bd84-b8a03c50a862,,,,,1450,50,,,38634,9,10,2005,3941144,3941101,PRESERVED_SPECIMEN,TAIF,PLANT,282760,8684,Shih-Wen Chung,,CC_BY_NC_4_0,TAIF,Shih-Wen Chung,,,45176.82533,,COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COUNTRY;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1821899605,eb7681c5-5c9c-4e28-954f-f328991c7004,TAIF:PLANT:139748:1:1:8798,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,,SPECIES,Mitrastemon kawasasakii Hayata,Mitrastemon kawa-sasakii Hayata,,TW,阿猴霧頭山,Taiwan (台灣省),PRESENT,,898ba450-1627-11df-bd84-b8a03c50a862,,,,,,,,,4019,1,1,1911,5733704,3941101,PRESERVED_SPECIMEN,TAIF,PLANT,8798,s. n.,,4019,CC_BY_NC_4_0,TAIF,Takiya Kawakami,TYPE,,45176.80551,,COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_FUZZY;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1821899494,eb7681c5-5c9c-4e28-954f-f328991c7004,TAIF:PLANT:139747:1:1:8797,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,,SPECIES,Mitrastemon kawasasakii Hayata,Mitrastemon kawa-sasakii Hayata,,TW,阿猴廳霧頭山,Taiwan (台灣省),PRESENT,,898ba450-1627-11df-bd84-b8a03c50a862,,,,,,,,,4019,1,1,1911,5733704,3941101,PRESERVED_SPECIMEN,TAIF,PLANT,8797,s. n.,,4019,CC_BY_NC_4_0,TAIF,Takiya Kawakami,TYPE,,45176.80552,,COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_FUZZY;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1821820528,eb7681c5-5c9c-4e28-954f-f328991c7004,TAIF:PLANT:51169:1:1:117928,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,kanehirai,VARIETY,Mitrastemon yamamotoi var. kanehirai (Yamam.) Makino,Mitrastemon yamamotoi Makino var. kanehirai (Yamamoto) Makino,,TW,Lienhuachih,,PRESENT,,898ba450-1627-11df-bd84-b8a03c50a862,23.916667,120.866667,,,700,0,,,30994,8,11,1984,8021762,3941101,PRESERVED_SPECIMEN,TAIF,PLANT,117928,15040,Sheng-You Lu,,CC_BY_NC_4_0,TAIF,Sheng-You Lu,,,45176.82146,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1821820443,eb7681c5-5c9c-4e28-954f-f328991c7004,TAIF:PLANT:51168:1:1:117927,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,kanehirai,VARIETY,Mitrastemon yamamotoi var. kanehirai (Yamam.) Makino,Mitrastemon yamamotoi Makino var. kanehirai (Yamamoto) Makino,,TW,Lienhuachih,,PRESENT,,898ba450-1627-11df-bd84-b8a03c50a862,23.916667,120.866667,,,700,0,,,30994,8,11,1984,8021762,3941101,PRESERVED_SPECIMEN,TAIF,PLANT,117927,15040,Sheng-You Lu,,CC_BY_NC_4_0,TAIF,Sheng-You Lu,,,45176.82146,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1821820431,eb7681c5-5c9c-4e28-954f-f328991c7004,TAIF:PLANT:51170:1:1:117929,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,kanehirai,VARIETY,Mitrastemon yamamotoi var. kanehirai (Yamam.) Makino,Mitrastemon yamamotoi Makino var. kanehirai (Yamamoto) Makino,,TW,Lienhuachih,,PRESENT,,898ba450-1627-11df-bd84-b8a03c50a862,23.916667,120.866667,,,700,0,,,30994,8,11,1984,8021762,3941101,PRESERVED_SPECIMEN,TAIF,PLANT,117929,15040,Sheng-You Lu,,CC_BY_NC_4_0,TAIF,Sheng-You Lu,,,45176.82156,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1821820368,eb7681c5-5c9c-4e28-954f-f328991c7004,TAIF:PLANT:51171:1:1:117930,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,kanehirai,VARIETY,Mitrastemon yamamotoi var. kanehirai (Yamam.) Makino,Mitrastemon yamamotoi Makino var. kanehirai (Yamamoto) Makino,,TW,Lienhuachih,,PRESENT,,898ba450-1627-11df-bd84-b8a03c50a862,23.916667,120.866667,,,700,0,,,30994,8,11,1984,8021762,3941101,PRESERVED_SPECIMEN,TAIF,PLANT,117930,15040,Sheng-You Lu,,CC_BY_NC_4_0,TAIF,Sheng-You Lu,,,45176.82146,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1821820367,eb7681c5-5c9c-4e28-954f-f328991c7004,TAIF:PLANT:51172:1:1:117931,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,kanehirai,VARIETY,Mitrastemon yamamotoi var. kanehirai (Yamam.) Makino,Mitrastemon yamamotoi Makino var. kanehirai (Yamamoto) Makino,,TW,Lienhuachih,,PRESENT,,898ba450-1627-11df-bd84-b8a03c50a862,23.916667,120.866667,,,700,0,,,30994,8,11,1984,8021762,3941101,PRESERVED_SPECIMEN,TAIF,PLANT,117931,15040,Sheng-You Lu,,CC_BY_NC_4_0,TAIF,Sheng-You Lu,,,45176.82146,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1821819401,eb7681c5-5c9c-4e28-954f-f328991c7004,TAIF:PLANT:50130:1:1:116880,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,kanehirai,VARIETY,Mitrastemon yamamotoi var. kanehirai (Yamam.) Makino,Mitrastemon yamamotoi Makino var. kanehirai (Yamamoto) Makino,,TW,Lienhuachih,,PRESENT,,898ba450-1627-11df-bd84-b8a03c50a862,23.916667,120.866667,,,700,0,,,30994,8,11,1984,8021762,3941101,PRESERVED_SPECIMEN,TAIF,PLANT,116880,15046,Jer-Haur Li,,CC_BY_NC_4_0,TAIF,Sheng-You Lu,,,45176.8213,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1821813337,eb7681c5-5c9c-4e28-954f-f328991c7004,TAIF:PLANT:43529:1:1:110210,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,kanehirai,VARIETY,Mitrastemon yamamotoi var. kanehirai (Yamam.) Makino,Mitrastemon yamamotoi Makino var. kanehirai (Yamamoto) Makino,,TW,Chitou,,PRESENT,,898ba450-1627-11df-bd84-b8a03c50a862,23.675,120.772222,,,,,,,34382,17,2,1994,8021762,3941101,PRESERVED_SPECIMEN,TAIF,PLANT,110210,429,Hung-Wen Lin,,CC_BY_NC_4_0,TAIF,Hung-Wen Lin,,,45176.82124,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1821811734,eb7681c5-5c9c-4e28-954f-f328991c7004,TAIF:PLANT:41857:1:1:106470,Plantae,Tracheophyta,Magnoliopsida,Ericales,Mitrastemonaceae,Mitrastemon,Mitrastemon yamamotoi,,SPECIES,Mitrastemon kawasasakii Hayata,Mitrastemon kawa-sasakii Hayata,,TW,Tunghou,,PRESENT,,898ba450-1627-11df-bd84-b8a03c50a862,24.85,121.633333,,,,,,,35538,18,4,1997,5733704,3941101,PRESERVED_SPECIMEN,TAIF,PLANT,106470,-1814,Her-Long Chiang,,CC_BY_NC_4_0,TAIF,(n/a),,,45176.80714,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
