Y,Lat,Long,N,Change
2014,37.5,-107.5,241,1.57
2014,37.5,107.5,7,3.05
2014,37.5,-112.5,169,2.88
2014,37.5,112.5,6,2.95
2014,-37.5,117.5,1,1.07
2014,37.5,-117.5,157,3.72
2014,37.5,117.5,9,3.16
2014,37.5,-122.5,196,3.73
2014,37.5,122.5,3,2.75
2014,37.5,12.5,8,1.48
2014,37.5,127.5,10,1.69
2014,37.5,132.5,8,0.2
2014,-37.5,137.5,20,1.92
2014,37.5,137.5,35,0.1
2014,37.5,142.5,13,0.28
2014,-37.5,142.5,50,2.3
2014,-37.5,147.5,67,1.94
2014,-37.5,152.5,7,0.44
2014,-37.5,172.5,3,-1.06
2014,37.5,17.5,7,2.03
2014,-37.5,177.5,1,-0.22
2014,37.5,22.5,6,2.33
2014,37.5,2.5,17,1.87
2014,37.5,-2.5,26,1.75
2014,37.5,27.5,10,3.32
2014,37.5,-27.5,4,0.17
2014,37.5,-32.5,1,0.22
2014,37.5,32.5,13,3.02
2014,37.5,37.5,14,3.52
2014,37.5,42.5,10,1.93
2014,37.5,47.5,9,1.28
2014,37.5,52.5,4,2.51
2014,-37.5,-57.5,3,1.06
2014,37.5,57.5,7,1.9
2014,-37.5,-62.5,6,1.85
2014,37.5,62.5,8,2.4
2014,37.5,67.5,15,1.9
2014,-37.5,-67.5,2,1.3
2014,-37.5,-72.5,6,0.63
2014,37.5,72.5,7,1.48
2014,37.5,-72.5,7,-2.02
2014,37.5,-7.5,20,1.57
2014,37.5,7.5,21,1.64
2014,-37.5,77.5,1,-0.72
2014,37.5,-77.5,226,-2.4
2014,37.5,77.5,4,1.36
2014,37.5,-82.5,256,-3.54
2014,37.5,87.5,1,-0.1
2014,37.5,-87.5,218,-3
2014,37.5,-92.5,180,-1.65
2014,37.5,92.5,2,1.61
2014,37.5,-97.5,172,0.24
2014,37.5,97.5,3,1.61
2014,42.5,-102.5,157,2.11
2014,42.5,102.5,3,3.26
2014,42.5,-107.5,166,1.84
2014,42.5,107.5,3,3.76
2014,42.5,-112.5,263,1.99
2014,42.5,112.5,9,5.03
2014,42.5,-117.5,160,2.7
2014,42.5,117.5,8,3.72
2014,42.5,122.5,11,2.46
2014,42.5,-122.5,260,2.71
2014,42.5,12.5,23,2.89
2014,42.5,127.5,7,1.48
2014,42.5,132.5,12,0.63
2014,42.5,137.5,3,-0.11
2014,-42.5,142.5,2,0.37
2014,42.5,142.5,23,-0.1
2014,42.5,147.5,2,-0.17
2014,-42.5,147.5,49,0.71
2014,-42.5,167.5,1,-1.38
2014,-42.5,172.5,5,-0.36
2014,42.5,17.5,23,3.6
2014,42.5,22.5,28,3.38
2014,42.5,2.5,18,2.15
2014,42.5,-2.5,39,2.31
2014,42.5,27.5,12,2.99
2014,42.5,32.5,10,3.02
2014,42.5,37.5,10,2.82
2014,42.5,42.5,28,1.66
2014,42.5,47.5,15,1.67
2014,42.5,52.5,3,0.14
2014,42.5,57.5,6,0.8
2014,-42.5,-62.5,1,0.28
2014,42.5,62.5,5,-0.9
2014,42.5,-62.5,8,1.15
2014,42.5,67.5,12,0.65
2014,-42.5,-67.5,2,1.03
2014,42.5,-67.5,27,0.33
2014,42.5,72.5,11,1.32
2014,42.5,-72.5,257,-0.94
2014,-42.5,-72.5,4,-0.24
2014,-42.5,-7.5,1,1.1
2014,42.5,7.5,12,2.07
2014,42.5,-7.5,17,2.04
2014,42.5,-77.5,207,-2.68
2014,42.5,77.5,6,2.09
2014,42.5,-82.5,178,-3.62
2014,42.5,82.5,4,0.77
2014,42.5,-87.5,212,-3.78
2014,42.5,87.5,5,1.12
2014,42.5,-92.5,200,-2.6
2014,42.5,92.5,2,0.86
2014,42.5,-97.5,163,0.07
2014,42.5,97.5,2,2.21
2014,47.5,102.5,11,3
2014,47.5,-102.5,97,1.55
2014,47.5,-107.5,115,3.65
2014,47.5,107.5,6,3.32
2014,47.5,-112.5,199,3.68
2014,47.5,112.5,8,3.03
2014,47.5,-117.5,189,2.4
2014,47.5,117.5,7,2.55
2014,47.5,-122.5,263,2.14
2014,47.5,122.5,3,0.66
2014,47.5,12.5,70,3.42
2014,47.5,-127.5,13,1.3
2014,47.5,127.5,9,-0.91
2014,47.5,132.5,12,-1.05
2014,47.5,137.5,9,-0.78
2014,47.5,142.5,10,-1.06
2014,47.5,147.5,1,0.22
2014,-47.5,167.5,1,-1.29
2014,47.5,17.5,37,3.78
2014,47.5,22.5,24,3.71
2014,47.5,-2.5,11,2.34
2014,47.5,2.5,24,3.19
2014,47.5,27.5,21,1.24
2014,47.5,32.5,23,0.76
2014,-47.5,37.5,1,1.99
2014,47.5,37.5,18,0.29
2014,47.5,42.5,18,-0.04
2014,47.5,47.5,6,0.14
2014,-47.5,52.5,1,1.36
2014,47.5,-52.5,13,0.91
2014,47.5,52.5,3,-0.8
2014,47.5,-57.5,18,1.26
2014,47.5,57.5,3,-2.52
2014,47.5,-62.5,31,1.1
2014,47.5,62.5,4,-1.92
2014,-47.5,-67.5,3,-0.85
2014,47.5,67.5,4,-2.28
2014,47.5,-67.5,51,0.95
2014,-47.5,72.5,1,-1.56
2014,-47.5,-72.5,2,-1.5
2014,47.5,72.5,3,-2.33
2014,47.5,-72.5,94,0.36
2014,47.5,-7.5,1,0.73
2014,47.5,7.5,80,2.94
2014,47.5,77.5,2,-1.31
2014,47.5,-77.5,26,-1.39
2014,47.5,-82.5,30,-2.65
2014,47.5,82.5,5,0.07
2014,47.5,87.5,5,1.74
2014,47.5,-87.5,59,-3.51
2014,47.5,-92.5,120,-3.55
2014,47.5,92.5,5,2.41
2014,47.5,-97.5,104,-1.13
2014,47.5,97.5,4,2.21
2014,52.5,102.5,11,2.77
2014,52.5,-102.5,34,0.22
2014,52.5,107.5,16,4.19
2014,52.5,-107.5,30,2.49
2014,52.5,-112.5,114,4.58
2014,52.5,112.5,9,2.55
2014,52.5,117.5,10,0.91
2014,52.5,-117.5,34,4.16
2014,52.5,-122.5,33,3.87
2014,52.5,122.5,6,-0.63
2014,52.5,-12.5,2,1.04
2014,52.5,12.5,90,1.13
2014,52.5,127.5,10,-0.92
2014,52.5,-127.5,25,3.22
2014,52.5,-132.5,15,2.8
2014,52.5,132.5,6,-2.14
2014,52.5,137.5,6,-3.49
2014,52.5,142.5,10,-1.99
2014,-52.5,157.5,1,-0.33
2014,52.5,157.5,7,-0.67
2014,52.5,-167.5,1,2.87
2014,-52.5,167.5,2,-0.06
2014,52.5,17.5,9,0.32
2014,52.5,22.5,11,-0.59
2014,52.5,-2.5,21,1.74
2014,52.5,2.5,37,2.52
2014,52.5,27.5,19,-1.46
2014,52.5,32.5,26,-1.22
2014,52.5,37.5,20,-1.66
2014,-52.5,-37.5,2,-1.19
2014,52.5,42.5,19,-1.08
2014,52.5,47.5,13,0.09
2014,52.5,52.5,13,0.16
2014,52.5,57.5,11,0.24
2014,-52.5,-57.5,1,-1.2
2014,52.5,-57.5,7,1.57
2014,52.5,62.5,4,0.23
2014,52.5,-62.5,7,1.95
2014,-52.5,-67.5,3,-1.67
2014,52.5,-67.5,5,1.47
2014,52.5,67.5,9,-0.9
2014,-52.5,-72.5,2,-1.62
2014,52.5,-72.5,3,0.99
2014,52.5,72.5,8,-0.36
2014,52.5,-7.5,17,0.89
2014,52.5,7.5,92,2.36
2014,52.5,-77.5,1,1.12
2014,52.5,77.5,9,0.33
2014,52.5,82.5,17,0.76
2014,52.5,-82.5,4,0.09
2014,52.5,-87.5,5,-0.46
2014,52.5,87.5,9,1.08
2014,52.5,-92.5,5,-2.36
2014,52.5,92.5,9,2.92
2014,52.5,-97.5,18,-1.58
2014,52.5,97.5,7,1.99
2014,57.5,102.5,4,3.5
2014,57.5,-102.5,6,-1.88
2014,57.5,-107.5,7,0.15
2014,57.5,107.5,7,2.65
2014,57.5,112.5,5,-0.1
2014,57.5,-112.5,8,3.16
2014,57.5,-117.5,15,5.36
2014,57.5,117.5,3,-1.02
2014,57.5,-122.5,5,7.59
2014,57.5,122.5,6,-2.93
2014,57.5,12.5,103,0.73
2014,57.5,127.5,3,-4.12
2014,57.5,-127.5,3,5.51
2014,57.5,-132.5,22,5.13
2014,57.5,132.5,4,-4.24
2014,57.5,-137.5,14,5.45
2014,57.5,137.5,4,-2.33
2014,57.5,142.5,1,-1.96
2014,57.5,147.5,1,-1.43
2014,57.5,-152.5,10,5.93
2014,57.5,152.5,4,-0.15
2014,57.5,-157.5,1,10.66
2014,57.5,157.5,5,-0.81
2014,57.5,-162.5,2,4.45
2014,57.5,162.5,3,-0.15
2014,57.5,167.5,1,-0.35
2014,57.5,-167.5,1,2.08
2014,57.5,-172.5,2,3.35
2014,57.5,17.5,74,0.46
2014,57.5,22.5,40,-1.88
2014,57.5,2.5,3,0.55
2014,57.5,-2.5,7,1.42
2014,57.5,27.5,26,-2.24
2014,57.5,32.5,16,-1.53
2014,57.5,37.5,15,-0.8
2014,57.5,42.5,12,-0.45
2014,57.5,47.5,14,0.27
2014,57.5,52.5,12,-0.2
2014,57.5,57.5,13,-0.69
2014,57.5,62.5,12,-0.33
2014,57.5,-62.5,5,2.15
2014,57.5,-67.5,1,3.39
2014,57.5,67.5,9,0.24
2014,57.5,-72.5,1,3.99
2014,57.5,72.5,9,-0.09
2014,57.5,7.5,29,0.8
2014,57.5,-7.5,4,0.68
2014,57.5,-77.5,2,2.79
2014,57.5,77.5,7,-0.01
2014,57.5,82.5,11,0.21
2014,57.5,87.5,12,0.82
2014,57.5,92.5,16,2.46
2014,57.5,-92.5,3,0.41
2014,57.5,-97.5,3,-0.26
2014,57.5,97.5,7,3.81
2014,62.5,-102.5,1,-0.45
2014,62.5,102.5,4,-5.41
2014,62.5,-107.5,2,0.21
2014,62.5,107.5,3,-4.85
2014,62.5,112.5,2,-6.4
2014,62.5,-112.5,6,1.29
2014,62.5,-117.5,4,2.41
2014,62.5,117.5,4,-6.04
2014,62.5,122.5,3,-5.28
2014,62.5,-122.5,6,4.74
2014,62.5,12.5,64,-0.11
2014,62.5,-127.5,4,11
2014,62.5,127.5,6,-3.4
2014,62.5,-132.5,4,11.14
2014,62.5,132.5,5,-2.93
2014,62.5,-137.5,12,12.48
2014,62.5,137.5,2,-2.37
2014,62.5,-142.5,20,10.5
2014,62.5,142.5,3,-0.07
2014,62.5,147.5,1,1.92
2014,62.5,-147.5,62,8.86
2014,62.5,-152.5,23,9.35
2014,62.5,152.5,3,1.73
2014,62.5,157.5,2,-0.72
2014,62.5,-157.5,6,10.43
2014,62.5,162.5,1,0.3
2014,62.5,-162.5,2,9.45
2014,62.5,-167.5,1,8.49
2014,62.5,167.5,2,1.18
2014,62.5,172.5,1,2.57
2014,62.5,-17.5,1,3.76
2014,62.5,17.5,74,0.3
2014,62.5,177.5,1,1.82
2014,62.5,-22.5,4,2.93
2014,62.5,22.5,86,-1.31
2014,62.5,-2.5,1,1.55
2014,62.5,27.5,63,-0.8
2014,62.5,32.5,18,0.2
2014,62.5,37.5,6,-0.07
2014,62.5,42.5,10,0.13
2014,-62.5,-42.5,1,-1.18
2014,62.5,-47.5,5,2.14
2014,62.5,47.5,9,-0.37
2014,62.5,-52.5,1,2.89
2014,62.5,52.5,6,-0.86
2014,-62.5,-57.5,10,-0.97
2014,62.5,57.5,4,-2.98
2014,-62.5,-62.5,2,-0.74
2014,62.5,-62.5,2,4.71
2014,62.5,62.5,4,-1.7
2014,62.5,-67.5,2,7.89
2014,62.5,67.5,3,-2.16
2014,62.5,72.5,2,-1.47
2014,62.5,-7.5,1,2.32
2014,62.5,7.5,32,0.49
2014,62.5,77.5,3,-2.93
2014,62.5,-77.5,3,5.84
2014,62.5,-82.5,1,6.49
2014,62.5,82.5,3,-2.68
2014,62.5,87.5,2,-1.39
2014,62.5,-92.5,1,1.06
2014,62.5,92.5,4,-2.15
2014,62.5,97.5,1,0.02
2014,62.5,-97.5,2,1.22
2014,67.5,-102.5,2,0.71
2014,67.5,-107.5,3,0.67
2014,67.5,-112.5,1,1.96
2014,-67.5,112.5,2,0.56
2014,67.5,112.5,2,-4.74
2014,67.5,117.5,1,-4.34
2014,67.5,-117.5,3,0.46
2014,67.5,-122.5,2,2.29
2014,67.5,122.5,2,-4.54
2014,67.5,12.5,12,-0.65
2014,67.5,-12.5,1,2.85
2014,67.5,-127.5,4,3.79
2014,67.5,132.5,1,-3.85
2014,67.5,-132.5,6,2.76
2014,-67.5,137.5,2,1.27
2014,67.5,137.5,2,-1.54
2014,67.5,-137.5,5,4.33
2014,-67.5,142.5,1,0.89
2014,67.5,142.5,1,2.03
2014,67.5,-142.5,7,5.46
2014,67.5,-147.5,7,7.83
2014,67.5,152.5,2,-0.69
2014,67.5,-152.5,4,8.72
2014,67.5,-157.5,6,9.7
2014,67.5,162.5,4,-0.72
2014,67.5,-162.5,9,8.72
2014,67.5,-167.5,1,4.87
2014,67.5,167.5,2,0.75
2014,67.5,172.5,1,4.45
2014,67.5,-17.5,1,4.08
2014,67.5,17.5,36,-3
2014,67.5,177.5,1,2.03
2014,67.5,-177.5,2,4.08
2014,67.5,-22.5,1,2.21
2014,67.5,22.5,70,-1.36
2014,67.5,27.5,45,-1.07
2014,67.5,32.5,11,-0.99
2014,-67.5,37.5,1,-0.49
2014,67.5,-37.5,1,5.37
2014,67.5,37.5,8,-0.23
2014,67.5,42.5,4,0.53
2014,67.5,47.5,4,-1.11
2014,67.5,52.5,3,-2.86
2014,67.5,-52.5,3,5.76
2014,67.5,57.5,4,-5.98
2014,-67.5,62.5,1,0.57
2014,-67.5,-62.5,2,-0.1
2014,67.5,-62.5,4,4.46
2014,67.5,62.5,5,-6.05
2014,-67.5,-67.5,2,-0.15
2014,67.5,67.5,2,-4.31
2014,67.5,-67.5,3,5.47
2014,67.5,-72.5,1,4.95
2014,67.5,72.5,3,-6.19
2014,67.5,-77.5,2,4.06
2014,67.5,77.5,2,-7.57
2014,-67.5,77.5,3,1.03
2014,67.5,82.5,1,-10
2014,67.5,-82.5,1,2.06
2014,67.5,-87.5,2,1.04
2014,67.5,87.5,2,-11.35
2014,-67.5,92.5,1,0.66
2014,67.5,92.5,1,-12.25
2014,67.5,-92.5,2,-0.48
2014,67.5,-97.5,2,-0.24
2014,72.5,102.5,1,-5.39
2014,72.5,112.5,2,-1.38
2014,72.5,-117.5,2,-0.78
2014,72.5,-122.5,1,-0.29
2014,-72.5,12.5,1,-0.3
2014,72.5,-127.5,1,-1.25
2014,72.5,127.5,2,-3.89
2014,72.5,137.5,2,-0.58
2014,72.5,-142.5,1,5.49
2014,72.5,147.5,1,0.88
2014,72.5,-147.5,2,4.05
2014,72.5,-152.5,3,4.45
2014,72.5,-157.5,2,4.1
2014,-72.5,162.5,2,1.98
2014,-72.5,167.5,1,1.43
2014,-72.5,172.5,1,1.07
2014,72.5,17.5,2,2.83
2014,72.5,-177.5,1,3.24
2014,72.5,-22.5,1,10.47
2014,72.5,22.5,2,-0.01
2014,-72.5,-2.5,1,-0.03
2014,-72.5,2.5,1,-0.79
2014,72.5,27.5,6,-0.18
2014,72.5,32.5,3,0.53
2014,-72.5,42.5,2,2.16
2014,72.5,52.5,1,0.18
2014,72.5,-52.5,1,7.43
2014,72.5,-57.5,1,8.94
2014,-72.5,-62.5,1,-1.88
2014,-72.5,-67.5,1,-0.54
2014,72.5,-67.5,2,3.25
2014,-72.5,-72.5,1,-2.04
2014,72.5,72.5,2,-2.03
2014,-72.5,-7.5,1,-0.08
2014,72.5,-7.5,2,6.5
2014,72.5,-77.5,2,1.84
2014,72.5,82.5,1,-3.54
2014,72.5,-87.5,1,-0.43
2014,72.5,92.5,1,-9.91
2014,72.5,-92.5,2,0
2014,7.5,102.5,4,0.13
2014,7.5,107.5,1,-0.63
2014,-7.5,107.5,9,0.14
2014,-7.5,112.5,7,0.24
2014,7.5,117.5,1,-0.49
2014,-7.5,117.5,5,0.3
2014,7.5,122.5,1,-0.54
2014,-7.5,122.5,4,1
2014,-7.5,-12.5,1,-0.1
2014,-7.5,12.5,1,1.06
2014,7.5,-12.5,2,1.14
2014,7.5,12.5,4,1.12
2014,7.5,127.5,2,-0.47
2014,7.5,132.5,1,0.71
2014,-7.5,132.5,2,0.19
2014,-7.5,-137.5,1,-0.4
2014,-7.5,142.5,2,0.35
2014,-7.5,147.5,1,0.16
2014,7.5,152.5,1,0.68
2014,7.5,157.5,1,0.39
2014,-7.5,157.5,1,0.73
2014,-7.5,162.5,1,0.67
2014,7.5,167.5,1,0.91
2014,7.5,172.5,2,0.63
2014,7.5,17.5,2,1.74
2014,-7.5,177.5,1,0.31
2014,7.5,-2.5,9,1.03
2014,7.5,2.5,9,1.19
2014,-7.5,32.5,1,0.74
2014,-7.5,-32.5,2,0.08
2014,7.5,37.5,3,1.23
2014,-7.5,37.5,3,1.41
2014,-7.5,-37.5,5,0.06
2014,7.5,42.5,1,0.27
2014,-7.5,-42.5,1,0.52
2014,-7.5,-47.5,2,0.37
2014,7.5,-52.5,1,0.95
2014,-7.5,-57.5,1,0.28
2014,7.5,-57.5,2,0.83
2014,7.5,-62.5,2,1.29
2014,-7.5,-67.5,1,-0.22
2014,7.5,-67.5,5,0.63
2014,7.5,-72.5,11,1.08
2014,-7.5,-72.5,2,-0.58
2014,7.5,72.5,2,0.66
2014,7.5,7.5,1,1.23
2014,7.5,-7.5,4,0.96
2014,7.5,77.5,4,0.43
2014,7.5,-77.5,4,0.8
2014,-7.5,-77.5,7,0.37
2014,-7.5,-82.5,2,0.87
2014,7.5,-82.5,2,0.88
2014,7.5,82.5,3,0.47
2014,7.5,97.5,8,-0.11
2014,77.5,102.5,1,0.7
2014,77.5,-107.5,1,0.53
2014,-77.5,107.5,1,2.15
2014,-77.5,122.5,1,2.63
2014,77.5,12.5,2,8.29
2014,77.5,137.5,1,2.16
2014,-77.5,162.5,2,1.59
2014,-77.5,167.5,4,1.09
2014,77.5,-17.5,1,4.13
2014,77.5,17.5,2,9.38
2014,-77.5,-177.5,1,1.87
2014,-77.5,-2.5,1,-0.85
2014,-77.5,-27.5,1,-0.71
2014,77.5,27.5,1,8.82
2014,-77.5,-32.5,1,-1.23
2014,-77.5,37.5,1,-0.36
2014,-77.5,-57.5,1,-1.87
2014,77.5,67.5,1,6.34
2014,77.5,-67.5,1,6.58
2014,-77.5,77.5,1,1.03
2014,77.5,77.5,1,2.89
2014,77.5,-82.5,1,0.64
2014,77.5,-87.5,1,0.97
2014,77.5,92.5,1,2.34
2014,-82.5,-117.5,2,0.21
2014,-82.5,-122.5,1,0.88
2014,-82.5,-12.5,1,-0.32
2014,-82.5,-132.5,1,1.47
2014,-82.5,-147.5,1,0.26
2014,-82.5,172.5,1,-1.24
2014,82.5,-17.5,1,3.75
2014,82.5,57.5,1,6.74
2014,82.5,-62.5,1,3.08
2014,-82.5,77.5,1,1.57
2014,-87.5,-2.5,1,1.12
2014,-87.5,87.5,1,0.95
2015,12.5,102.5,12,-0.26
2015,-12.5,107.5,1,0.44
2015,12.5,107.5,3,-0.72
2015,-12.5,122.5,4,0.57
2015,12.5,122.5,6,0.19
2015,-12.5,12.5,1,3.29
2015,12.5,12.5,4,-0.73
2015,12.5,-12.5,6,-0.12
2015,12.5,127.5,1,0.34
2015,-12.5,127.5,4,-0.05
2015,-12.5,132.5,15,-0.17
2015,-12.5,137.5,3,0.4
2015,12.5,142.5,1,1.22
2015,-12.5,142.5,6,0.27
2015,12.5,147.5,1,0.42
2015,-12.5,-147.5,1,0.44
2015,-12.5,147.5,1,0.77
2015,-12.5,167.5,1,0.61
2015,-12.5,-172.5,1,1.01
2015,12.5,17.5,1,-0.6
2015,12.5,-17.5,6,0.47
2015,-12.5,177.5,1,0.97
2015,-12.5,-177.5,2,1.38
2015,12.5,22.5,4,-0.64
2015,12.5,-2.5,11,-0.64
2015,12.5,2.5,8,-0.9
2015,12.5,27.5,4,-0.66
2015,12.5,32.5,9,0.11
2015,12.5,37.5,2,-0.02
2015,-12.5,42.5,1,-0.05
2015,-12.5,-42.5,1,1.44
2015,-12.5,-47.5,3,2.12
2015,-12.5,47.5,4,0.45
2015,-12.5,57.5,1,1.01
2015,12.5,-57.5,1,1.36
2015,-12.5,-62.5,3,0.24
2015,12.5,-62.5,7,1.18
2015,-12.5,-67.5,5,0.13
2015,12.5,-67.5,5,1.82
2015,-12.5,-72.5,2,-0.67
2015,12.5,72.5,3,0.14
2015,12.5,-72.5,5,0.84
2015,12.5,7.5,5,-0.29
2015,12.5,-7.5,6,-0.48
2015,12.5,77.5,10,0.68
2015,12.5,-77.5,2,0.66
2015,-12.5,-77.5,3,-0.31
2015,12.5,82.5,1,0.37
2015,12.5,-82.5,4,0.94
2015,12.5,-87.5,6,0.16
2015,12.5,92.5,1,0.14
2015,12.5,-92.5,1,1.84
2015,-12.5,97.5,1,0.59
2015,12.5,97.5,4,-0.3
2015,17.5,102.5,19,-0.53
2015,17.5,-102.5,5,1.44
2015,17.5,107.5,7,-0.26
2015,17.5,112.5,3,0.06
2015,-17.5,122.5,5,-0.39
2015,17.5,122.5,7,-0.28
2015,17.5,12.5,1,-1.39
2015,17.5,-12.5,6,0.28
2015,-17.5,127.5,7,-0.8
2015,-17.5,132.5,5,-1.3
2015,-17.5,137.5,8,-0.34
2015,-17.5,142.5,4,0.53
2015,-17.5,147.5,13,1.09
2015,-17.5,-147.5,2,0.52
2015,17.5,147.5,2,0.8
2015,-17.5,-152.5,1,0.68
2015,17.5,-157.5,11,0.54
2015,17.5,167.5,1,-0.03
2015,-17.5,167.5,4,0.24
2015,-17.5,17.5,3,1.54
2015,17.5,-17.5,4,0.27
2015,-17.5,-177.5,1,1.78
2015,-17.5,177.5,2,0.57
2015,17.5,-22.5,1,-0.44
2015,-17.5,22.5,1,0.93
2015,17.5,-27.5,1,-0.38
2015,-17.5,27.5,2,0.75
2015,-17.5,32.5,3,0.23
2015,17.5,32.5,4,0.08
2015,17.5,37.5,2,0.27
2015,-17.5,37.5,2,-0.72
2015,-17.5,-37.5,2,1.28
2015,-17.5,42.5,2,0.21
2015,17.5,42.5,5,0.75
2015,-17.5,-42.5,5,2.44
2015,17.5,47.5,1,-0.35
2015,-17.5,47.5,3,0.71
2015,-17.5,-47.5,3,2.25
2015,-17.5,52.5,1,-0.11
2015,-17.5,-52.5,2,1.41
2015,17.5,52.5,4,0.16
2015,-17.5,57.5,1,0.22
2015,17.5,57.5,1,0.3
2015,-17.5,-57.5,4,1.84
2015,-17.5,62.5,1,-0.08
2015,-17.5,-62.5,3,0.72
2015,17.5,-62.5,5,0.71
2015,17.5,-67.5,12,1.1
2015,-17.5,-67.5,5,0.38
2015,17.5,-72.5,2,0.25
2015,-17.5,-72.5,4,-0.26
2015,17.5,72.5,6,-0.21
2015,17.5,7.5,1,0.88
2015,-17.5,-7.5,1,1.4
2015,17.5,-7.5,3,-0.21
2015,17.5,-77.5,2,0.87
2015,17.5,77.5,4,-0.36
2015,17.5,-82.5,2,0.67
2015,17.5,82.5,5,0.08
2015,17.5,-87.5,4,0.45
2015,17.5,-92.5,8,-0.5
2015,17.5,-97.5,11,0.44
2015,17.5,97.5,8,0.42
2015,22.5,-102.5,11,1.12
2015,22.5,102.5,4,-0.15
2015,22.5,-107.5,2,2.68
2015,22.5,107.5,9,1.27
2015,-22.5,112.5,2,1.2
2015,22.5,-112.5,2,2.07
2015,22.5,112.5,9,1.07
2015,-22.5,117.5,12,0.6
2015,22.5,117.5,3,0.05
2015,-22.5,122.5,1,0.11
2015,22.5,122.5,3,-0.31
2015,-22.5,12.5,1,-0.2
2015,22.5,-12.5,2,0.11
2015,22.5,127.5,1,-0.02
2015,-22.5,127.5,1,-2.13
2015,-22.5,-132.5,1,0.32
2015,-22.5,132.5,5,-2.09
2015,-22.5,137.5,4,-0.44
2015,-22.5,142.5,9,0.21
2015,-22.5,147.5,10,0.77
2015,-22.5,-147.5,1,-0.7
2015,-22.5,152.5,12,0.86
2015,-22.5,-157.5,1,-0.4
2015,22.5,-157.5,34,-0.43
2015,-22.5,162.5,1,1.07
2015,-22.5,167.5,3,0.57
2015,22.5,-17.5,3,0.11
2015,-22.5,17.5,3,0.75
2015,-22.5,-177.5,1,0.12
2015,22.5,22.5,1,0.09
2015,22.5,2.5,1,-0.3
2015,-22.5,27.5,3,-0.05
2015,22.5,32.5,2,0.69
2015,-22.5,32.5,3,-0.75
2015,-22.5,37.5,2,1.25
2015,22.5,37.5,4,1.14
2015,-22.5,42.5,1,0.34
2015,22.5,42.5,2,0.81
2015,-22.5,-42.5,6,2.84
2015,-22.5,47.5,3,0.24
2015,22.5,47.5,3,1.16
2015,-22.5,-47.5,8,2.9
2015,-22.5,-52.5,4,1.68
2015,22.5,57.5,15,0.65
2015,-22.5,57.5,2,0.58
2015,-22.5,-57.5,7,1.04
2015,-22.5,-62.5,8,0.52
2015,-22.5,-67.5,3,0.78
2015,22.5,67.5,3,1.21
2015,22.5,-72.5,1,1.16
2015,-22.5,-72.5,2,-0.64
2015,22.5,72.5,5,-0.16
2015,22.5,7.5,3,-0.94
2015,22.5,-77.5,1,0.26
2015,22.5,77.5,7,-1.85
2015,22.5,-82.5,10,1.21
2015,22.5,82.5,5,-0.99
2015,22.5,-87.5,1,0.18
2015,22.5,87.5,8,0.56
2015,22.5,92.5,11,1.63
2015,22.5,97.5,1,1.28
2015,22.5,-97.5,7,-1.15
2015,2.5,102.5,11,0.66
2015,-2.5,102.5,8,0.52
2015,2.5,107.5,2,0.58
2015,-2.5,107.5,2,0.73
2015,-2.5,112.5,4,-0.07
2015,2.5,112.5,6,0.08
2015,2.5,117.5,3,0.04
2015,-2.5,117.5,4,-0.02
2015,2.5,122.5,3,0.39
2015,-2.5,122.5,4,0.85
2015,2.5,12.5,1,0.66
2015,-2.5,12.5,9,0.81
2015,2.5,127.5,3,0.69
2015,-2.5,127.5,4,0.35
2015,-2.5,132.5,5,0.68
2015,-2.5,137.5,6,0.49
2015,-2.5,142.5,3,0.68
2015,2.5,172.5,1,0.95
2015,2.5,17.5,4,-0.21
2015,-2.5,17.5,4,0.85
2015,2.5,-2.5,1,0.36
2015,-2.5,32.5,1,0.52
2015,2.5,32.5,1,0.72
2015,-2.5,-37.5,1,0.18
2015,2.5,37.5,2,0.39
2015,-2.5,37.5,4,0.99
2015,-2.5,42.5,1,0.08
2015,-2.5,-42.5,2,1.27
2015,-2.5,-47.5,2,1.04
2015,2.5,-52.5,4,1.07
2015,-2.5,-57.5,2,0.56
2015,-2.5,57.5,2,0.59
2015,2.5,-62.5,3,1.47
2015,-2.5,-67.5,2,0.08
2015,2.5,72.5,1,0.94
2015,-2.5,-72.5,2,-0.55
2015,2.5,-72.5,2,0.7
2015,-2.5,7.5,1,0.96
2015,2.5,-7.5,3,0.2
2015,2.5,7.5,4,0.8
2015,-2.5,-77.5,4,0.04
2015,2.5,-77.5,9,1.28
2015,-2.5,-82.5,1,0.47
2015,2.5,97.5,5,0.45
2015,27.5,-102.5,19,-1.4
2015,27.5,102.5,7,0.82
2015,-27.5,-107.5,1,0.94
2015,27.5,107.5,6,1.8
2015,27.5,-107.5,7,1.46
2015,27.5,-112.5,3,1.6
2015,-27.5,112.5,4,1.31
2015,27.5,112.5,5,2.38
2015,27.5,117.5,7,1.41
2015,-27.5,117.5,7,2.08
2015,27.5,122.5,2,1.41
2015,-27.5,122.5,5,1.91
2015,27.5,-12.5,2,0.47
2015,-27.5,127.5,2,0.59
2015,27.5,127.5,5,0.27
2015,27.5,132.5,1,0.06
2015,-27.5,132.5,6,-0.49
2015,-27.5,137.5,3,-0.86
2015,27.5,142.5,1,0.18
2015,-27.5,-142.5,1,-0.93
2015,-27.5,142.5,5,-0.39
2015,-27.5,147.5,13,-0.13
2015,-27.5,152.5,46,0.77
2015,-27.5,167.5,1,0.42
